postcode,locality,region,island,lat,long,,territory
4244,Onga Onga,Hawke's Bay,North Island,-39.913,176.4185,,Central Hawke's Bay District
4245,Porangahau,Hawke's Bay,North Island,-40.3024,176.6101,,Central Hawke's Bay District
4271,Patangata,Hawke's Bay,North Island,-40.0457,176.7528,,Central Hawke's Bay District
4272,Ruataniwha,Hawke's Bay,North Island,-39.9184,176.5078,,Central Hawke's Bay District
4273,Argyll East,Hawke's Bay,North Island,-39.8672,176.5055,,Central Hawke's Bay District
4274,Tikokino,Hawke's Bay,North Island,-39.7684,176.3925,,Central Hawke's Bay District
4275,Waipawa,Hawke's Bay,North Island,-39.9644,176.5872,,Central Hawke's Bay District
4276,Pukehou,Hawke's Bay,North Island,-39.8517,176.5974,,Hastings District
4277,Patangata,Hawke's Bay,North Island,-39.8817,176.7075,,Central Hawke's Bay District
4278,Blackburn,Hawke's Bay,North Island,-39.8701,176.3054,,Central Hawke's Bay District
4279,Blackburn,Hawke's Bay,North Island,-39.8275,176.332,,Central Hawke's Bay District
4281,Maharakeke,Hawke's Bay,North Island,-40.0431,176.4391,,Central Hawke's Bay District
4282,Wanstead,Hawke's Bay,North Island,-40.1206,176.4449,,Central Hawke's Bay District
4283,Ruataniwha,Hawke's Bay,North Island,-39.9519,176.4761,,Central Hawke's Bay District
4284,Wallingford,Hawke's Bay,North Island,-40.1509,176.6552,,Central Hawke's Bay District
4285,Waipukurau,Hawke's Bay,North Island,-40.007,176.623,,Central Hawke's Bay District
4286,Ashley Clinton,Hawke's Bay,North Island,-39.9488,176.2699,,Central Hawke's Bay District
4287,Norsewood,Hawke's Bay,North Island,-40.0526,176.2563,,Central Hawke's Bay District
4288,Maharakeke,Hawke's Bay,North Island,-39.9737,176.402,,Central Hawke's Bay District
4291,Porangahau,Hawke's Bay,North Island,-40.3086,176.5164,,Central Hawke's Bay District
4292,Porangahau,Hawke's Bay,North Island,-40.3623,176.5533,,Central Hawke's Bay District
4293,Porangahau,Hawke's Bay,North Island,-40.3501,176.6208,,Central Hawke's Bay District
4294,Waimarama,Hawke's Bay,North Island,-39.7714,176.9602,,Hastings District
4295,Elsthorpe,Hawke's Bay,North Island,-39.8729,176.8721,,Central Hawke's Bay District
4310,Blagdon,Taranaki,North Island,-39.0724,174.0554,,New Plymouth
4310,Brooklands,Taranaki,North Island,-39.0724,174.0554,,New Plymouth
4310,Ferndale,Taranaki,North Island,-39.0724,174.0554,,New Plymouth
4310,Frankleigh Park,Taranaki,North Island,-39.0724,174.0554,,New Plymouth
4310,Hurdon,Taranaki,North Island,-39.0724,174.0554,,New Plymouth
4310,Lower Vogeltown,Taranaki,North Island,-39.0724,174.0554,,New Plymouth
4310,Lynmouth,Taranaki,North Island,-39.0724,174.0554,,New Plymouth
4310,Marfell,Taranaki,North Island,-39.0724,174.0554,,New Plymouth
4310,Moturoa,Taranaki,North Island,-39.0724,174.0554,,New Plymouth
4310,New Plymouth Central,Taranaki,North Island,-39.0724,174.0554,,New Plymouth
4310,Port Taranaki,Taranaki,North Island,-39.0724,174.0554,,New Plymouth
4310,Spotswood,Taranaki,North Island,-39.0724,174.0554,,New Plymouth
4310,Upper Vogeltown,Taranaki,North Island,-39.0724,174.0554,,New Plymouth
4310,Vogeltown,Taranaki,North Island,-39.0724,174.0554,,New Plymouth
4310,Welbourn,Taranaki,North Island,-39.0724,174.0554,,New Plymouth
4310,Westown,Taranaki,North Island,-39.0724,174.0554,,New Plymouth District
4310,Whalers Gate,Taranaki,North Island,-39.0724,174.0554,,New Plymouth
4312,Bell Block,Taranaki,North Island,-39.052,174.1192,,New Plymouth
4312,Fitzroy,Taranaki,North Island,-39.052,174.1192,,New Plymouth District
4312,Glen Avon,Taranaki,North Island,-39.052,174.1192,,New Plymouth
4312,Highlands Park,Taranaki,North Island,-39.052,174.1192,,New Plymouth
4312,Merrilands,Taranaki,North Island,-39.052,174.1192,,New Plymouth
4312,New Plymouth Central,Taranaki,North Island,-39.052,174.1192,,New Plymouth
4312,Strandon,Taranaki,North Island,-39.052,174.1192,,New Plymouth
4312,Waiwhakaiho,Taranaki,North Island,-39.052,174.1192,,New Plymouth
4312,Welbourn,Taranaki,North Island,-39.052,174.1192,,New Plymouth
4314,Oakura,Taranaki,North Island,-39.115,173.9504,,New Plymouth District
4320,Waitara,Taranaki,North Island,-38.9976,174.2367,,New Plymouth District
4322,Eltham,Taranaki,North Island,-39.429,174.2996,,South Taranaki District
4330,Inglewood,Taranaki,North Island,-39.157,174.2029,,New Plymouth District
4332,Stratford,Taranaki,North Island,-39.3378,174.2802,,Stratford District
4335,Okato,Taranaki,North Island,-39.1936,173.8777,,New Plymouth District
4340,Brooklands,Taranaki,North Island,-39.0586,174.0682,,New Plymouth District
4341,Fitzroy,Taranaki,North Island,-39.05,174.1017,,New Plymouth District
4342,New Plymouth,Taranaki,North Island,-39.0572,174.0741,,New Plymouth District
4343,Frankleigh Park,Taranaki,North Island,-39.0708,174.0628,,New Plymouth District
4344,Moturoa,Taranaki,North Island,-39.0628,174.0452,,New Plymouth District
4345,Oakura,Taranaki,North Island,-39.1156,173.9574,,New Plymouth District
4346,Waitara,Taranaki,North Island,-39.0021,174.2361,,New Plymouth District
4347,Inglewood,Taranaki,North Island,-39.1568,174.2072,,New Plymouth District
4348,Okato,Taranaki,North Island,-39.191,173.8794,,New Plymouth District
4349,Urenui,Taranaki,North Island,-38.9979,174.3907,,New Plymouth District
4350,Mokau,Waikato,North Island,-38.6991,174.621,,Waitomo District
4351,Bell Block,Taranaki,North Island,-39.0355,174.1432,,New Plymouth District
4352,Stratford,Taranaki,North Island,-39.3393,174.283,,Stratford District
4353,Eltham,Taranaki,North Island,-39.4298,174.2994,,South Taranaki District
4360,Merrilands,Taranaki,North Island,-39.0666,174.1028,,New Plymouth District
4371,Mangorei,Taranaki,North Island,-39.1487,174.0832,,New Plymouth District
4372,Hillsborough,Taranaki,North Island,-39.0917,174.1506,,New Plymouth District
4373,Lepperton,Taranaki,North Island,-39.0487,174.2197,,New Plymouth District
4374,Oakura,Taranaki,North Island,-39.1464,173.9507,,New Plymouth District
4375,Okoki,Taranaki,North Island,-39.0529,174.5077,,New Plymouth District
4376,Awakino,Waikato,North Island,-38.6827,174.7513,,Waitomo District
4377,Uruti,Taranaki,North Island,-38.9421,174.4819,,New Plymouth District
4378,Okau,Taranaki,North Island,-38.9105,174.6847,,New Plymouth District
4379,Uruti,Taranaki,North Island,-38.9415,174.5497,,New Plymouth District
4381,Okato,Taranaki,North Island,-39.2227,173.8774,,New Plymouth District
4382,Sentry Hill,Taranaki,North Island,-39.0139,174.2171,,New Plymouth District
4383,Tikorangi,Taranaki,North Island,-39.0507,174.3067,,New Plymouth District
4386,Kaimiro,Taranaki,North Island,-39.2077,174.1435,,New Plymouth District
4387,Tarata,Taranaki,North Island,-39.155,174.3796,,Stratford District
4388,Te Tawa,Taranaki,North Island,-39.179,174.2446,,New Plymouth District
4389,Waiongona,Taranaki,North Island,-39.1194,174.2335,,New Plymouth District
4390,Ratapiko,Taranaki,North Island,-39.207,174.3078,,Stratford District
4391,Dawson Falls,Taranaki,North Island,-39.3216,174.1399,,South Taranaki District
4392,Puniwhakau,Manawatu-Wanganui,North Island,-39.3023,174.7213,,Stratford District
4393,Huinga,Taranaki,North Island,-39.3746,174.3671,,Stratford District
4394,Tuna,Taranaki,North Island,-39.2797,174.2974,,New Plymouth District
4395,Matau,Taranaki,North Island,-39.1747,174.6005,,Stratford District
4396,Tahora,Manawatu-Wanganui,North Island,-39.0278,174.7836,,Stratford District
4397,Tahora,Taranaki,North Island,-38.973,174.7784,,Stratford District
4398,Eltham,Taranaki,North Island,-39.4578,174.3421,,South Taranaki District
4399,Moeroa,Taranaki,North Island,-39.4309,174.6351,,South Taranaki District
4410,Fitzherbert,Manawatu-Wanganui,North Island,-40.3691,175.6288,,Palmerston North
4410,Hokowhitu,Manawatu-Wanganui,North Island,-40.3691,175.6288,,Palmerston North
4410,Palmerston North,Manawatu-Wanganui,North Island,-40.3691,175.6288,,Palmerston North
4410,Summerhill,Manawatu-Wanganui,North Island,-40.3691,175.6288,,Palmerston North City
4410,Terrace End,Manawatu-Wanganui,North Island,-40.3691,175.6288,,Palmerston North
4412,Awapuni,Manawatu-Wanganui,North Island,-40.3658,175.5885,,Manawatu District
4412,Cloverlea,Manawatu-Wanganui,North Island,-40.3658,175.5885,,Manawatu
4412,Highbury,Manawatu-Wanganui,North Island,-40.3658,175.5885,,Manawatu
4412,Takaro,Manawatu-Wanganui,North Island,-40.3658,175.5885,,Manawatu
4412,West End,Manawatu-Wanganui,North Island,-40.3658,175.5885,,Manawatu
4414,Kelvin Grove,Manawatu-Wanganui,North Island,-40.3326,175.63,,Palmerston North City
4414,Milson,Manawatu-Wanganui,North Island,-40.3326,175.63,,Palmerston North
4414,Roslyn,Manawatu-Wanganui,North Island,-40.3326,175.63,,Palmerston North
4440,Hokowhitu,Manawatu-Wanganui,North Island,-40.3581,175.6107,,Palmerston North City
4441,Terrace End,Manawatu-Wanganui,North Island,-40.3476,175.6277,,Palmerston North City
4442,Takaro,Manawatu-Wanganui,North Island,-40.3454,175.5952,,Palmerston North City
4443,West End,Manawatu-Wanganui,North Island,-40.3622,175.5984,,Palmerston North City
4444,Terrace End,Manawatu-Wanganui,North Island,-40.3555,175.6123,,Palmerston North City
4445,Awapuni,Manawatu-Wanganui,North Island,-40.3726,175.593,,Palmerston North City
4446,Hokowhitu,Manawatu-Wanganui,North Island,-40.3632,175.6338,,Palmerston North City
4448,Summerhill,Manawatu-Wanganui,North Island,-40.3874,175.6393,,Palmerston North City
4470,Ashhurst,Manawatu-Wanganui,North Island,-40.2905,175.7028,,Manawatu District
4471,Aokautere,Manawatu-Wanganui,North Island,-40.3626,175.7135,,Tararua District
4473,Carnarvon,Manawatu-Wanganui,North Island,-40.3156,175.3396,,Manawatu District
4474,Tokomaru,Manawatu-Wanganui,North Island,-40.5035,175.5456,,Horowhenua District
4475,Kairanga,Manawatu-Wanganui,North Island,-40.3307,175.5202,,Palmerston North City
4476,Rongotea,Manawatu-Wanganui,North Island,-40.2862,175.4393,,Manawatu District
4477,Mangawhata,Manawatu-Wanganui,North Island,-40.3989,175.4478,,Horowhenua District
4478,Milson,Manawatu-Wanganui,North Island,-40.2979,175.5922,,Manawatu District
4479,Sanson,Manawatu-Wanganui,North Island,-40.2317,175.4358,,Manawatu District
4481,Bunnythorpe,Manawatu-Wanganui,North Island,-40.2755,175.6657,,Manawatu District
4500,Aramoho,Manawatu-Wanganui,North Island,-39.9146,175.0546,,Whanganui District
4500,College Estate,Manawatu-Wanganui,North Island,-39.9146,175.0546,,Whanganui
4500,Durie Hill,Manawatu-Wanganui,North Island,-39.9146,175.0546,,Whanganui
4500,Gonville,Manawatu-Wanganui,North Island,-39.9146,175.0546,,Whanganui
4500,Kowhai Park,Manawatu-Wanganui,North Island,-39.9146,175.0546,,Whanganui
4500,Okoia,Manawatu-Wanganui,North Island,-39.9146,175.0546,,Whanganui
4500,Otamatea,Manawatu-Wanganui,North Island,-39.9146,175.0546,,Whanganui
4500,Putiki,Manawatu-Wanganui,North Island,-39.9146,175.0546,,Whanganui
4500,St Johns Hill,Manawatu-Wanganui,North Island,-39.9146,175.0546,,Whanganui
4500,Wanganui Central,Manawatu-Wanganui,North Island,-39.9146,175.0546,,Whanganui
4500,Wanganui East,Manawatu-Wanganui,North Island,-39.9146,175.0546,,Whanganui
4501,Balgownie,Manawatu-Wanganui,North Island,-39.9401,175.0133,,Whanganui
4501,Castlecliff,Manawatu-Wanganui,North Island,-39.9401,175.0133,,Whanganui
4501,College Estate,Manawatu-Wanganui,North Island,-39.9401,175.0133,,Whanganui
4501,Gonville,Manawatu-Wanganui,North Island,-39.9401,175.0133,,Whanganui District
4501,Otamatea,Manawatu-Wanganui,North Island,-39.9401,175.0133,,Whanganui
4501,Putiki,Manawatu-Wanganui,North Island,-39.9401,175.0133,,Whanganui
4501,Springvale,Manawatu-Wanganui,North Island,-39.9401,175.0133,,Whanganui
4501,St Johns Hill,Manawatu-Wanganui,North Island,-39.9401,175.0133,,Whanganui
4501,Tawhero,Manawatu-Wanganui,North Island,-39.9401,175.0133,,Whanganui
4501,Wanganui Airport,Manawatu-Wanganui,North Island,-39.9401,175.0133,,Whanganui
4501,Westmere,Manawatu-Wanganui,North Island,-39.9401,175.0133,,Whanganui
4510,Waverley,Taranaki,North Island,-39.7628,174.6317,,South Taranaki District
4520,Patea,Taranaki,North Island,-39.7584,174.4695,,South Taranaki
4520,White Tank,Taranaki,North Island,-39.7584,174.4695,,South Taranaki District
4540,Wanganui,Taranaki,North Island,-39.9344,175.0532,,South Taranaki District
4541,Wanganui,Manawatu-Wanganui,North Island,-39.9295,175.0466,,Whanganui District
4542,Wanganui East,Manawatu-Wanganui,North Island,-39.9096,175.0533,,Whanganui District
4543,Gonville,Manawatu-Wanganui,North Island,-39.9428,175.0226,,Whanganui District
4544,Waverley,Taranaki,North Island,-39.7637,174.6343,,South Taranaki District
4545,White Tank,Taranaki,North Island,-39.756,174.4737,,South Taranaki District
4547,Turakina South,Manawatu-Wanganui,North Island,-40.0467,175.2138,,Rangitikei District
4548,Ratana,Manawatu-Wanganui,North Island,-40.0394,175.1756,,Rangitikei District
4549,Waitotara,Taranaki,North Island,-39.8069,174.734,,South Taranaki District
4571,Brunswick,Manawatu-Wanganui,North Island,-39.8193,175.0206,,Whanganui District
4572,Wiritoa,Manawatu-Wanganui,North Island,-39.9823,175.1162,,Whanganui District
4573,Kakatahi,Manawatu-Wanganui,North Island,-39.674,175.2513,,Ruapehu District
4574,Mowhanau,Manawatu-Wanganui,North Island,-39.8531,174.8924,,Whanganui District
4575,Upokonui,Manawatu-Wanganui,North Island,-39.7918,175.1865,,Whanganui District
4576,Matahiwi,Manawatu-Wanganui,North Island,-39.6251,175.1175,,Ruapehu District
4577,Kauangaroa,Manawatu-Wanganui,North Island,-39.8951,175.3413,,Whanganui District
4578,Ahuiti,Taranaki,North Island,-39.6577,175.0021,,South Taranaki District
